"month","density"
19.1025125628141,0.00534008630192082
19.2175879396985,0.00505142331606088
19.3326633165829,0.00477587484574452
19.4477386934673,0.00451300392448097
19.5628140703518,0.00426237837769034
19.6778894472362,0.00402357142773796
19.7929648241206,0.00379616225171057
19.908040201005,0.00357973649293599
20.0231155778894,0.00337388672734918
20.1381909547739,0.00317821288589762
20.2532663316583,0.00299232263426037
20.3683417085427,0.00281583171122689
20.4834170854271,0.00264836422714414
20.5984924623116,0.00248955292389414
20.713567839196,0.00233903939790913
20.8286432160804,0.0021964742877681
20.9437185929648,0.00206151742794699
21.0587939698492,0.00193383797031562
21.1738693467337,0.00181311447498817
21.2889447236181,0.00169903497214024
21.4040201005025,0.00159129699640593
21.5190954773869,0.00148960759546169
21.6341708542714,0.00139368331439202
21.7492462311558,0.00130325015741455
21.8643216080402,0.00121804352851975
21.9793969849246,0.00113780815255335
22.094472361809,0.0010622979782387
22.2095477386935,0.00099127606460106
22.3246231155779,0.00092451445221773
22.4396984924623,0.000861794020676455
22.5547738693467,0.000802904333580545
22.6698492462312,0.000747643472392973
22.7849246231156,0.000695817860363346
22.9,0.000647242077732041
